title,link,company,location,description_summary
Desarrollador Java/Node.Js Senior,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-javanodejs-senior-en-san-nicolas-28F97A81A22F63AD61373E686DCF3405#lc=ListOffers-Score6-0,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador Back end,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-back-end-en-palermo-93FD255D473E38AC61373E686DCF3405#lc=ListOffers-Score6-1,MN CONSULTORA,"Palermo, Capital Federal",N/A (Not in list view)
Desarrollador Python Sr Experiencia en IA // Proyectos Bancarios,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-python-sr-experiencia-en-ia--proyectos-bancarios-remoto-para-residentes-en-buenos-aires-en-monserrat-C98CAD17EC04818A61373E686DCF3405#lc=ListOffers-Score6-2,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Desarrollador .NET Sr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-sr-zona-microcentro-caba-en-monserrat-145B8B7CD51DC85661373E686DCF3405#lc=ListOffers-Score6-3,SOLUTIX S.A. [Soluciones de RR.HH],"Monserrat, Capital Federal",N/A (Not in list view)
Ref. 18664: Desarrolladores FullStack PHP,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-18664-desarrolladores-fullstack-php-remoto-en-recoleta-D50F4FCC26C3F57361373E686DCF3405#lc=ListOffers-Score6-4,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 20057: Full Stack Developer NextJS y NodeJS /,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20057-full-stack-developer-nextjs-y-nodejs--villa-urquiza-caba-hibrido-3-al-mes-en-villa-urquiza-8675732F6C41550C61373E686DCF3405#lc=ListOffers-Score6-5,ADN - Recursos Humanos,"Villa Urquiza, Capital Federal",N/A (Not in list view)
Ref. 19493: Desarrollador Full Stack Jr .Net,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19493-desarrollador-full-stack-jr-net-hibrido-caba-centro-en-balvanera-B4A2BBF8BDD5924861373E686DCF3405#lc=ListOffers-Score6-6,ADN - Recursos Humanos,"Balvanera, Capital Federal",N/A (Not in list view)
Analista Programador Genexus,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programador-genexus-en-retiro-29EFA8C3675B2F2A61373E686DCF3405#lc=ListOffers-Score6-7,Randstad Argentina,"Retiro, Capital Federal",N/A (Not in list view)
Analista Programador Crm Siebel,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programador-crm-siebel-en-retiro-B8A70C59A0F47B3B61373E686DCF3405#lc=ListOffers-Score6-8,Randstad Argentina,"Retiro, Capital Federal",N/A (Not in list view)
Desarrollador Node.js/AWS Semi Senior,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-nodejsaws-semi-senior-en-san-nicolas-E61B8D7D38C227F861373E686DCF3405#lc=ListOffers-Score6-9,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador .NET Front End Sr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-front-end-sr-full-remoto-para-buenos-aires-en-monserrat-A4B5A41EAD3A40F461373E686DCF3405#lc=ListOffers-Score6-10,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Desarrollador .Net Back End Sr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-back-end-sr-remoto-buenos-aires-en-monserrat-481718BB14C9564261373E686DCF3405#lc=ListOffers-Score6-11,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Desarrollador Java + Node Senior,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-node-senior-en-san-nicolas-38A4AA9D26932CB161373E686DCF3405#lc=ListOffers-Score6-12,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador React Semi Senior,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-react-semi-senior-en-san-nicolas-8C1CABA1ABC1B3DE61373E686DCF3405#lc=ListOffers-Score6-13,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador IOS – Senior,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-ios-senior-en-san-nicolas-1CB325DF65229A3C61373E686DCF3405#lc=ListOffers-Score6-14,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador BI Ssr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-bi-ssr-en-retiro-FC88502193CC93B061373E686DCF3405#lc=ListOffers-Score6-15,Ecosistemas,"Retiro, Capital Federal",N/A (Not in list view)
Desarrollador SailPoint IdentityNow,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-sailpoint-identitynow-en-san-nicolas-BB6DA148C831F85F61373E686DCF3405#lc=ListOffers-Score6-16,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
SailPoint IdentityNow Developer,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sailpoint-identitynow-developer-en-san-nicolas-448C96CC76BF459C61373E686DCF3405#lc=ListOffers-Score6-17,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador Node/AWS,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-nodeaws-en-san-nicolas-A81BBDC415B0A0A261373E686DCF3405#lc=ListOffers-Score6-18,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador .net,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-en-san-nicolas-E9931A2410218D7861373E686DCF3405#lc=ListOffers-Score6-19,Provincia NET,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador Java Senior (+4 años de experiencia),https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-senior-4-anos-de-experiencia-en-san-nicolas-E0CD769D0649394D61373E686DCF3405#lc=ListOffers-Score6-0,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador Openshift,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-openshift-en-retiro-BC6A96741854D4DC61373E686DCF3405#lc=ListOffers-Score6-1,AMERICA VIRTUAL S.A.,"Retiro, Capital Federal",N/A (Not in list view)
Desarrollador Power Builder con sólida experiencia,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador--power-builder-con-solida-experiencia-en-balvanera-A766E34478DF509A61373E686DCF3405#lc=ListOffers-Score6-2,Infomedical S.A.,"Balvanera, Capital Federal",N/A (Not in list view)
Programador Fiori front y backend Semi Senior,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programador-fiori-front-y-backend-semi-senior-en-san-nicolas-0AD221DB29B9333461373E686DCF3405#lc=ListOffers-Score6-3,C&S informática s.a.,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador Python Sr Experiencia en IA // Proyectos Bancarios,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-python-sr-experiencia-en-ia--proyectos-bancarios-remoto-para-residentes-en-buenos-aires-en-monserrat-B5D8F68E8722556761373E686DCF3405#lc=ListOffers-Score6-4,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Desarrollador .Net Back End Sr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-back-end-sr-remoto-buenos-aires-en-monserrat-26A99A6CCACA439761373E686DCF3405#lc=ListOffers-Score6-5,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Desarrollador .NET Front End Sr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-front-end-sr-full-remoto-para-buenos-aires-en-monserrat-35D3CCBC67B723B761373E686DCF3405#lc=ListOffers-Score6-6,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Desarrollador Frontend con experiencia en Diseño UX/UI,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-frontend-con-experiencia-en-diseno-uxui-en-san-nicolas-9125211CC60A940761373E686DCF3405#lc=ListOffers-Score6-7,INTEC Software,"San Nicolás, Capital Federal",N/A (Not in list view)
Analista Programador Genexus,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programador-genexus-en-retiro-8EC429B5209F67E761373E686DCF3405#lc=ListOffers-Score6-8,Randstad Argentina,"Retiro, Capital Federal",N/A (Not in list view)
Analista Programador Crm Siebel,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programador-crm-siebel-en-retiro-D25866DD4A188DB861373E686DCF3405#lc=ListOffers-Score6-9,Randstad Argentina,"Retiro, Capital Federal",N/A (Not in list view)
Ref. 19592: Desarrollador Fullstack Jr/SSr Node JS / Remoto,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19592-desarrollador-fullstack-jrssr-node-js--remoto-en-recoleta-0323B03A1AAB678761373E686DCF3405#lc=ListOffers-Score6-10,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 20056: Desarrollador Full Stack .Net y React Ssr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20056-desarrollador-full-stack-net-y-react-ssr-hibrido-villa-urquiza-en-villa-urquiza-90D6057BF4DB1BC261373E686DCF3405#lc=ListOffers-Score6-11,ADN - Recursos Humanos,"Villa Urquiza, Capital Federal",N/A (Not in list view)
Programador Jr con Orientación Frontend,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programador-jr-con-orientacion-frontend-villa-soldati-caba-en-villa-soldati-474F6FF023AE7FB261373E686DCF3405#lc=ListOffers-Score6-12,Pullmen RRHH,"Villa Soldati, Capital Federal",N/A (Not in list view)
Ref.20228:Technical Bussines Developer (TBD) empresa de IT,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref20228technical-bussines-developer-tbd-empresa-de-it-remoto-pago-en-us-en-caballito-C3366A66372AAF2761373E686DCF3405#lc=ListOffers-Score6-13,ADN - Recursos Humanos,"Caballito, Capital Federal",N/A (Not in list view)
Ref. 20228: Technical Business Developer,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20228-technical-business-developer-remoto-en-recoleta-62F720C3E6C00A9E61373E686DCF3405#lc=ListOffers-Score6-14,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Desarrollador Full Stack .Net Ssr/ Senior,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-full-stack-net-ssr-senior-en-belgrano-65C35B29E5264C0361373E686DCF3405#lc=ListOffers-Score6-15,Estudio Orbe,"Belgrano, Capital Federal",N/A (Not in list view)
Programador/a .NET JR,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programadora-net-jr-en-san-nicolas-07DD325EE3A1BBE861373E686DCF3405#lc=ListOffers-Score6-16,Chaxxel,"San Nicolás, Capital Federal",N/A (Not in list view)
Programador/a .NET SSR,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programadora-net-ssr-en-san-nicolas-4B40CDE2F91032D761373E686DCF3405#lc=ListOffers-Score6-17,Chaxxel,"San Nicolás, Capital Federal",N/A (Not in list view)
Programador C# .NET Jr+/Ssr.,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programador-c-net-jrssr-p-importante-empresa-de-servicios-it-en-monserrat-E359B6BE673456D061373E686DCF3405#lc=ListOffers-Score6-18,SOLUTIX S.A. [Soluciones de RR.HH],"Monserrat, Capital Federal",N/A (Not in list view)
Desarrollador Python Sr Experiencia en IA // Proyectos Bancarios,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-python-sr-experiencia-en-ia--proyectos-bancarios-remoto-para-residentes-en-buenos-aires-en-monserrat-D21990EDB3212E1E61373E686DCF3405#lc=ListOffers-Score6-19,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Desarrollador .Net SSR/SR,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-ssrsr-en-san-nicolas-E6503C799A9FCFB861373E686DCF3405#lc=ListOffers-Score6-0,Provincia NET,"San Nicolás, Capital Federal",N/A (Not in list view)
Ref. 20056: Desarrollador Full Stack .Net con React,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20056-desarrollador-full-stack-net-con-react-hibrido-villa-urquiza-caba-en-villa-urquiza-CBF1DDA55C1633F061373E686DCF3405#lc=ListOffers-Score6-1,ADN - Recursos Humanos,"Villa Urquiza, Capital Federal",N/A (Not in list view)
Ref. 20315: Desarrollador Fullstack Java Angular Ssr/ Hibrido,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20315-desarrollador-fullstack-java-angular-ssr-hibrido-2-veces-al-mes-oficina-villa-urquiza-caba-en-villa-urquiza-539E4C2294F5DC5E61373E686DCF3405#lc=ListOffers-Score6-2,ADN - Recursos Humanos,"Villa Urquiza, Capital Federal",N/A (Not in list view)
Desarrollador .NET Front End Sr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-front-end-sr-full-remoto-para-buenos-aires-en-monserrat-D441411F0944663261373E686DCF3405#lc=ListOffers-Score6-3,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Desarrollador .Net Back End Sr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-back-end-sr-remoto-buenos-aires-en-monserrat-A106561531CF259A61373E686DCF3405#lc=ListOffers-Score6-4,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
"559BE Desarrollador NET Sr, Industria Automotriz y Seguridad Vial, Sql Server, Angular, Java Script",https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-559be-desarrollador-net-sr-industria-automotriz-y-seguridad-vial-sql-server-angular-java-script-hibrido-zona-norte-buenos-aires-en-belgrano-A987DA3049AF76EC61373E686DCF3405#lc=ListOffers-Score6-5,Cona Consultores SRL,"Belgrano, Capital Federal",N/A (Not in list view)
Programador PLC,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programador-plc-zona-mataderos-en-mataderos-FFFF9FAE811A18AC61373E686DCF3405#lc=ListOffers-Score6-6,ADN - Recursos Humanos,"Mataderos, Capital Federal",N/A (Not in list view)
Ref. 19946: Desarrollador Full Stack .NET Ssr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19946-desarrollador-full-stack-net-ssr-presencial-belgrano-caba-en-belgrano-31CD7F50861C09CB61373E686DCF3405#lc=ListOffers-Score6-7,ADN - Recursos Humanos,"Belgrano, Capital Federal",N/A (Not in list view)
Ref. 20137: Analista Programador .NET,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20137-analista-programador-net-belgrano-caba-en-belgrano-4D97EFC4852319E561373E686DCF3405#lc=ListOffers-Score6-8,ADN - Recursos Humanos,"Belgrano, Capital Federal",N/A (Not in list view)
Ref. 19493: Desarrollador Full Stack Jr .Net,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19493-desarrollador-full-stack-jr-net-hibrido-caba-centro-en-balvanera-059F16D61D11DC0061373E686DCF3405#lc=ListOffers-Score6-9,ADN - Recursos Humanos,"Balvanera, Capital Federal",N/A (Not in list view)
Ref. 19472: Desarrollador Full Stack .NET / Líder de Desarrollo,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19472-desarrollador-full-stack-net-lider-de-desarrollo-hibrido-belgrano-caba-en-belgrano-D1196617D4518E1361373E686DCF3405#lc=ListOffers-Score6-10,ADN - Recursos Humanos,"Belgrano, Capital Federal",N/A (Not in list view)
Ref. 19592: Desarrollador Fullstack Node JS,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19592-desarrollador-fullstack-node-js-remoto-en-recoleta-44C520939EFC242161373E686DCF3405#lc=ListOffers-Score6-11,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 18664: Desarrolladores FullStack PHP,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-18664-desarrolladores-fullstack-php-remoto-en-recoleta-96F16E232DB7939261373E686DCF3405#lc=ListOffers-Score6-12,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 19458: Desarrollador FullStack Ssr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19458-desarrollador-fullstack-ssr-remoto-en-recoleta-102B4BE3470AFA4F61373E686DCF3405#lc=ListOffers-Score6-13,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 18664: Desarrolladores FullStack PHP,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-18664-desarrolladores-fullstack-php-remoto-en-recoleta-161D9B648FED100D61373E686DCF3405#lc=ListOffers-Score6-14,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 19868: Desarrollador Sr Líder Técnico (Java + React o Angular),https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19868-desarrollador-sr-lider-tecnico-java-react-o-angular-hibrido-villa-urquiza-caba-en-villa-urquiza-A7857C1B1C95CE2661373E686DCF3405#lc=ListOffers-Score6-15,ADN - Recursos Humanos,"Villa Urquiza, Capital Federal",N/A (Not in list view)
Ref. 19951: Desarrolllador Phyton + Java Developer,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19951-desarrolllador-phyton-java-developer-hibrido-caba-parque-patricios-en-parque-patricios-F0018BCDCD390F0C61373E686DCF3405#lc=ListOffers-Score6-16,ADN - Recursos Humanos,"Parque Patricios, Capital Federal",N/A (Not in list view)
Ref. 20056: Desarrollador Full Stack .Net y React Ssr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20056-desarrollador-full-stack-net-y-react-ssr-villa-urquiza-caba-hibrido-3-al-mes-en-villa-urquiza-964CD818A3C8D2F861373E686DCF3405#lc=ListOffers-Score6-17,ADN - Recursos Humanos,"Villa Urquiza, Capital Federal",N/A (Not in list view)
Ref. 20190: Desarrollador FullStack PHP,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20190-desarrollador-fullstack-php-hibrido-belgrano-caba-en-belgrano-416F2006CD78912F61373E686DCF3405#lc=ListOffers-Score6-18,ADN - Recursos Humanos,"Belgrano, Capital Federal",N/A (Not in list view)
Ref. 20182: Desarrollador Node,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20182-desarrollador-node-hibrido-palermo-caba-en-palermo-DFDC42694E073AB261373E686DCF3405#lc=ListOffers-Score6-19,ADN - Recursos Humanos,"Palermo, Capital Federal",N/A (Not in list view)
Ref. 20057: Full Stack Developer NextJS y NodeJS,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20057-full-stack-developer-nextjs-y-nodejs-hibrido-villa-urquiza-caba-en-villa-urquiza-BA82928AA5DDF83A61373E686DCF3405#lc=ListOffers-Score6-0,ADN - Recursos Humanos,"Villa Urquiza, Capital Federal",N/A (Not in list view)
Ref. 19472: Desarrollador Full Stack .NET / Líder de Desarrollo,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19472-desarrollador-full-stack-net-lider-de-desarrollo--ingles-avanzado-en-recoleta-20A4CFF9B00BCF7B61373E686DCF3405#lc=ListOffers-Score6-1,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 20190: Desarrollador FullStack PHP,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20190-desarrollador-fullstack-php-hibrido-belgrano-caba-en-belgrano-416F2006CD78912F61373E686DCF3405#lc=ListOffers-Score6-2,ADN - Recursos Humanos,"Belgrano, Capital Federal",N/A (Not in list view)
Ref. 20303: Desarrolladores Angular,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20303-desarrolladores-angular-remoto-en-recoleta-EE22E0ACFD00172761373E686DCF3405#lc=ListOffers-Score6-3,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 20056: Desarrollador Full Stack .Net y React Ssr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20056-desarrollador-full-stack-net-y-react-ssr-villa-urquiza-caba-hibrido-3-al-mes-en-villa-urquiza-964CD818A3C8D2F861373E686DCF3405#lc=ListOffers-Score6-4,ADN - Recursos Humanos,"Villa Urquiza, Capital Federal",N/A (Not in list view)
Desarrollador frontend,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-frontend-en-boedo-E54E0AFDA291D30D61373E686DCF3405#lc=ListOffers-Score6-5,Automóviles San Jorge S.A.,"Boedo, Capital Federal",N/A (Not in list view)
Desarrollador .net,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-en-san-nicolas-B670AAF709A62D8C61373E686DCF3405#lc=ListOffers-Score6-6,Flecha Bus,"San Nicolás, Capital Federal",N/A (Not in list view)
Desarrollador Front end,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-front-end-en-palermo-D5623328D00A46BB61373E686DCF3405#lc=ListOffers-Score6-7,Importante empresa del sector,"Palermo, Capital Federal",N/A (Not in list view)
Ref. 20182: Desarrollador Node JavaScript,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20182-desarrollador-node-javascript-hibrido-palermo-caba-en-palermo-10DEED28EF36E7E861373E686DCF3405#lc=ListOffers-Score6-8,ADN - Recursos Humanos,"Palermo, Capital Federal",N/A (Not in list view)
Ref. 20190: Desarrollador FullStack PHP Senior / Semisenior,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20190-desarrollador-fullstack-php-senior-semisenior-hibrido-belgrano-caba-en-belgrano-9FCC2C53BB3513F361373E686DCF3405#lc=ListOffers-Score6-9,ADN - Recursos Humanos,"Belgrano, Capital Federal",N/A (Not in list view)
Desarrollador Python Sr Experiencia en IA // Proyectos Bancarios,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-python-sr-experiencia-en-ia--proyectos-bancarios-remoto-para-residentes-en-buenos-aires-en-monserrat-5101FBCA4D04691B61373E686DCF3405#lc=ListOffers-Score6-10,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Ref. 19493: Desarrollador Full Stack .Net / C# / Javascript / Angular,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19493-desarrollador-full-stack-net-c-javascript-angular-hibrido-caba-centro-en-recoleta-C26E8006E78428C361373E686DCF3405#lc=ListOffers-Score6-11,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Desarrollador .NET Front End Sr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-front-end-sr-full-remoto-para-buenos-aires-en-monserrat-69F6E9A7222C761E61373E686DCF3405#lc=ListOffers-Score6-12,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Desarrollador .Net Back End Sr,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-back-end-sr-remoto-buenos-aires-en-monserrat-DBF9F5F6D0E19EB761373E686DCF3405#lc=ListOffers-Score6-13,Kaizen Recursos Humanos,"Monserrat, Capital Federal",N/A (Not in list view)
Ref. 20303: Desarrolladores Angular / Remoto Argentina,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20303-desarrolladores-angular-remoto-argentina-en-recoleta-4C931A08B3A7543661373E686DCF3405#lc=ListOffers-Score6-14,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 20190: Desarrollador FullStack PHP,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20190-desarrollador-fullstack-php-hibrido-belgrano-caba-en-belgrano-A1C6A3E5D1C0DD6F61373E686DCF3405#lc=ListOffers-Score6-15,ADN - Recursos Humanos,"Belgrano, Capital Federal",N/A (Not in list view)
Ref. 18664: Desarrolladores FullStack PHP,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-18664-desarrolladores-fullstack-php-remoto-en-recoleta-96B9301C04DD4AA061373E686DCF3405#lc=ListOffers-Score6-16,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 20057: Full Stack Developer NextJS y NodeJS /,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20057-full-stack-developer-nextjs-y-nodejs--villa-urquiza-caba-hibrido-3-al-mes-en-villa-urquiza-9875AE982A05AF3761373E686DCF3405#lc=ListOffers-Score6-17,ADN - Recursos Humanos,"Villa Urquiza, Capital Federal",N/A (Not in list view)
Ref. 19472: Desarrollador Full Stack .NET / Líder de Desarrollo,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19472-desarrollador-full-stack-net-lider-de-desarrollo--ingles-avanzado-en-recoleta-55AE271B5D5AA84861373E686DCF3405#lc=ListOffers-Score6-18,ADN - Recursos Humanos,"Recoleta, Capital Federal",N/A (Not in list view)
Ref. 19493: Desarrollador Full Stack Jr .Net,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19493-desarrollador-full-stack-jr-net-hibrido-caba-centro-en-balvanera-20D5B6A8589AF32961373E686DCF3405#lc=ListOffers-Score6-19,ADN - Recursos Humanos,"Balvanera, Capital Federal",N/A (Not in list view)
Desarrollador Python SR,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-python-sr-en-san-nicolas-9646E065C242B7A861373E686DCF3405#lc=ListOffers-Score6-0,Provincia NET,"San Nicolás, Capital Federal",N/A (Not in list view)
Jefe de Ventas / Desarrollador de Negocios,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-jefe-de-ventas-desarrollador-de-negocios-en-villa-pueyrredon-733A881EB2A4EBB561373E686DCF3405#lc=ListOffers-Score6-1,Susana Castello,"Villa Pueyrredón, Capital Federal",N/A (Not in list view)
Desarrollador .NET – C#,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-net-c-en-palermo-640B5AF518EEF95A61373E686DCF3405#lc=ListOffers-Score6-2,Montagne Outdoors S.A.,"Palermo, Capital Federal",N/A (Not in list view)
